label,file_size,number_of_sections,file_characteristics,imagebase,dll_characteristics,size_of_image,size_of_headers,size_of_code,Check_for_Debugger,contain_bitcoin_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_monero_address,contain_onion_address,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,max_section_size,min_section_size,mean_section_size,is_gui,imported_dll_count,imported_function_count,exported_function_count
benign,31432,15,8238,9893707776,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.024249616621216,0.0,2.007863552965615,6144,0,1194.6666666666667,0,6,49,2
benign,241864,15,8238,14466678784,352,274432,1024,174592,0,0,0,0,0,0,0,0,0,1,1,8,6.038272124403983,0.0,2.636458247183186,174592,0,15223.466666666667,0,9,519,2
benign,107208,15,8238,7876575232,352,143360,1024,54272,0,0,0,0,0,0,0,0,0,1,1,8,6.173504482701557,0.0,2.4821591029261714,54272,0,6246.4,0,5,345,2
benign,31432,15,8238,11270684672,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.024738688971071,0.0,1.9963606408896284,6144,0,1194.6666666666667,0,6,49,2
benign,31432,15,8238,13467713536,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.0231490380513195,0.0,2.0225380209629393,6144,0,1194.6666666666667,0,6,49,2
benign,257736,15,8238,14380171264,352,294912,1024,194560,0,0,0,0,0,0,0,1,0,1,2,8,6.049757774060014,0.0,2.6058563507578874,194560,0,16281.6,0,9,349,2
benign,1472712,15,8238,16079519744,352,1503232,1024,1251840,1,0,0,0,0,0,0,1,0,1,4,8,6.305368674487352,0.0,2.870617595385398,1251840,0,97280.0,0,5,324,2
benign,95432,15,8238,11399004160,352,135168,1024,50688,0,0,0,0,0,0,0,0,0,1,1,8,5.993621542760987,0.0,2.4895355728699022,50688,0,5461.333333333333,0,6,210,2
benign,40136,15,8238,15480979456,352,77824,1024,10752,0,0,0,0,0,0,0,0,0,1,1,8,5.991781339386163,0.0,2.13917975805685,10752,0,1774.9333333333334,0,6,112,2
benign,73416,15,8238,10707271680,352,110592,1024,41984,0,0,0,0,0,0,0,0,0,1,1,8,6.154767253730443,0.0,2.2030474885150024,41984,0,3993.6,0,6,133,2
benign,1264312,14,8238,10970726400,352,1290240,1024,714752,0,1,0,0,0,0,0,0,0,1,2,7,6.050142487637632,0.0,2.94801146862172,714752,0,89344.0,0,8,225,69
benign,110264,14,8238,14050983936,352,139264,1024,40960,0,0,0,0,0,0,0,1,0,1,2,7,6.09951123367644,0.0,2.6382143429286846,40960,0,6912.0,0,8,210,1
benign,74424,14,8238,8208056320,352,106496,1024,29184,0,0,0,0,0,0,0,0,0,1,1,7,6.0991152112706875,0.0,2.392236378255307,29184,0,4352.0,0,5,107,1
benign,168120,14,8238,12240093184,352,192512,1024,86016,0,0,0,0,0,0,0,0,0,1,1,7,6.120098214434009,0.0,2.9551620423812848,86016,0,11044.57142857143,0,9,235,219
benign,2399416,14,8238,9170190336,352,2420736,1024,1298432,0,1,0,0,0,0,0,0,0,1,2,7,6.068781683903751,0.0,3.0179510332053376,1298432,0,170422.85714285713,0,10,888,619
benign,51384,14,8238,12020482048,352,86016,1024,22016,0,0,0,0,0,0,0,0,0,1,1,7,6.039967507957266,0.0,2.492340974894282,22016,0,2706.285714285714,0,5,84,23
benign,227512,14,8238,9574416384,352,253952,1024,119808,0,0,0,0,0,0,0,0,0,1,1,7,6.1562755390625545,0.0,2.9896209491554706,119808,0,15286.857142857143,0,7,278,280
benign,2105016,14,8238,10614734848,352,2125824,1024,1249280,0,1,0,0,0,0,0,1,0,1,3,7,6.204337206674029,0.0,3.140062874922531,1249280,0,149394.2857142857,0,8,1390,3775
benign,124600,14,8238,15987113984,352,147456,1024,55808,0,0,0,0,0,0,0,0,0,1,1,7,6.065132743721611,0.0,2.9511967496497475,55808,0,7936.0,0,8,461,62
benign,327864,14,8238,12480086016,352,356352,1024,232448,0,0,0,0,0,0,0,0,0,1,1,7,6.123671736922789,0.0,3.0126313813185717,232448,0,22454.85714285714,0,4,238,520
benign,509112,14,8238,9811197952,352,536576,1024,370688,0,0,0,0,0,0,0,0,0,1,1,7,6.141659988579264,0.0,3.0995359527706343,370688,0,35401.142857142855,0,5,566,599
benign,62136,14,8238,12928024576,352,94208,1024,19456,0,0,0,0,0,0,0,0,0,1,1,7,5.949351902890232,0.0,2.619880194864691,19456,0,3474.285714285714,0,7,213,50
benign,605368,14,8238,9058058240,352,630784,1024,486400,0,0,0,0,0,0,0,0,0,1,1,7,6.0999113528427085,0.0,3.0600333642667104,486400,0,42276.57142857143,0,7,732,33
benign,155320,14,8238,16104292352,352,188416,1024,95744,0,0,0,0,0,0,0,0,0,1,1,7,6.047116258688575,0.0,2.800124593400517,95744,0,10130.285714285714,0,4,151,306
benign,39624,15,8238,7779123200,352,77824,1024,11264,0,0,0,0,0,0,0,0,0,1,1,8,6.01811363708876,0.0,2.2008345240100704,11264,0,1740.8,0,5,85,2
benign,515272,15,8238,13476364288,352,548864,1024,302080,0,0,0,0,0,0,0,0,0,1,1,8,6.333968689651603,0.0,2.582961953279613,302080,0,33450.666666666664,0,5,167,2
benign,30920,15,8238,11394547712,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.024313867685123,0.0,2.0207939956836123,6144,0,1160.5333333333333,0,6,49,2
benign,31432,15,8238,10733223936,352,69632,1024,6656,0,0,0,0,0,0,0,0,0,1,1,8,5.754235903524146,0.0,1.99957768423195,6656,0,1194.6666666666667,0,6,50,2
benign,31432,15,8238,10544807936,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.020907402385661,0.0,2.0781439711585006,6144,0,1194.6666666666667,0,6,49,2
benign,31944,15,8238,12845383680,352,69632,1024,6656,0,0,0,0,0,0,0,0,0,1,1,8,5.822458871081081,0.0,2.118459050873542,6656,0,1228.8,0,7,53,2
benign,937672,15,8238,14368636928,352,966656,1024,558592,0,0,0,0,0,0,0,0,0,1,1,8,6.155253153984435,0.0,2.812721530390633,558592,0,61610.666666666664,0,12,720,3
benign,48840,15,8238,11341594624,352,86016,1024,19968,0,0,0,0,0,0,0,0,0,1,1,8,5.836497714327026,0.0,2.1699630191277413,19968,0,2355.2,0,6,90,2
benign,31944,15,8238,9444655104,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.022772030189242,0.0,2.037748731655282,6144,0,1228.8,0,6,49,2
benign,32456,15,8238,9362145280,352,69632,1024,6656,0,0,0,0,0,0,0,0,0,1,1,8,5.848126551121419,0.0,2.125224418466248,6656,0,1262.9333333333334,0,7,55,2
benign,31432,15,8238,9261350912,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.020878684876334,0.0,2.091290110407942,6144,0,1194.6666666666667,0,6,49,2
benign,483528,15,8238,11386028032,352,516096,1024,233472,0,0,0,0,0,0,0,0,0,1,1,8,6.016567012799424,0.0,2.662545036259966,233472,0,31334.4,0,6,151,3
benign,31432,15,8238,13344440320,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.023230155880258,0.0,2.05174929250127,6144,0,1194.6666666666667,0,6,49,2
benign,31432,15,8238,14622785536,352,69632,1024,6144,0,0,0,0,0,0,0,0,0,1,1,8,6.0252632478189545,0.0,1.9974608817366888,6144,0,1194.6666666666667,0,6,49,2
benign,31944,15,8238,15308816384,352,69632,1024,6656,0,0,0,0,0,0,0,0,0,1,1,8,5.889893215848431,0.0,2.0687150754570007,6656,0,1228.8,0,7,53,2
benign,97480,15,8238,12904955904,352,131072,1024,60928,0,0,0,0,0,0,0,0,0,1,1,8,6.194546436701451,0.0,2.4555523172777014,60928,0,5597.866666666667,0,6,141,2
benign,763904,5,258,4194304,49472,782336,1024,657408,1,0,0,0,0,0,0,1,0,0,4,1,6.684705021743855,3.821161641954091,5.251745468310256,657408,5632,152576.0,1,64,343,0
benign,137416,15,8238,9013100544,352,167936,1024,77824,0,0,0,0,0,0,0,0,0,1,1,8,6.182133131002687,0.0,2.6782331974292264,77824,0,8260.266666666666,0,11,334,3
benign,67784,15,8238,9494396928,352,106496,1024,21504,0,0,0,0,0,0,0,0,0,1,1,8,6.156311309913951,0.0,2.364636672683541,21504,0,3618.133333333333,0,5,104,3
benign,32456,15,8238,11963203584,352,69632,1024,6656,0,0,0,0,0,0,0,0,0,1,1,8,5.962040010586418,0.0,2.1307129797010353,6656,0,1262.9333333333334,0,5,53,3
benign,38088,15,8238,14457110528,352,77824,1024,10240,0,0,0,0,0,0,0,0,0,1,1,8,5.9712362787389965,0.0,2.142577193805073,10240,0,1638.4,0,5,93,2
benign,529608,15,8238,10057744384,352,577536,1024,426496,0,0,0,0,0,0,0,0,0,1,1,8,6.396080070156116,0.0,2.7355968569502562,426496,0,34406.4,0,5,131,2
benign,1101512,15,8238,14237040640,352,1138688,1024,791552,1,0,0,0,0,0,0,1,0,1,4,8,6.161384512313143,0.0,2.845058005778715,791552,0,72533.33333333333,0,22,1427,2
benign,92244,19,8230,10158866432,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.942619532292791,0.0,3.2106373102363253,30208,0,3637.8947368421054,0,2,22,9
benign,38149632,7,34,5368709120,33120,38912000,1024,24543744,1,1,0,1,1,0,0,1,1,0,7,3,6.6579348045816324,2.5297035366110325,5.169431683284408,24543744,512,5449801.142857143,1,2,387,0
benign,154112,6,8450,1931608064,16704,167936,1024,131072,1,0,0,0,0,0,0,1,0,0,3,2,6.727977640630224,0.57228143484269,4.186126835605634,131072,512,25514.666666666668,1,42,205,23
benign,283648,5,8450,1929904128,16704,294912,1024,257536,1,0,0,0,0,0,0,1,0,0,3,1,6.822115341346284,3.3415194665206123,4.980769186789423,257536,512,56524.8,1,38,202,8
benign,343552,6,8450,1931083776,16704,364544,1024,308736,1,0,0,0,0,0,0,1,0,0,3,2,6.801967367266774,1.7062696210800397,4.374395695318495,308736,1024,57088.0,1,40,210,23
benign,94089,19,8230,11825774592,352,126976,1536,7168,0,0,0,0,0,0,0,1,0,1,2,14,6.040214944879014,0.0,3.2039109407571753,30208,0,3691.7894736842104,0,2,24,1
benign,1084416,6,8450,1786773504,16704,1114112,1024,1012736,1,0,0,0,0,0,0,0,0,0,2,2,6.822842983180249,2.9575051180688523,4.82724056119577,1012736,1024,180565.33333333334,0,47,277,1
benign,48640,7,34,5368709120,49504,73728,1024,28672,1,0,0,0,0,0,0,1,0,0,3,3,6.044456956381726,0.338777230370671,2.906557241067432,28672,512,6802.285714285715,1,38,131,0
benign,30208,6,34,5368709120,49504,49152,1024,11776,0,0,0,0,0,0,0,0,0,0,0,2,5.868665200698242,2.1955280377963673,4.18430213165453,13312,512,4864.0,0,11,55,0
benign,13312,6,34,5368709120,49504,36864,1024,4608,0,0,0,0,0,0,0,0,0,0,0,2,5.700163797036013,0.37870349348767507,2.5397511865597124,4608,512,2048.0,1,11,44,0
benign,98870,19,8230,13223329792,352,131072,1536,10752,0,0,0,0,0,0,0,1,0,1,2,14,6.146772851983901,0.0,3.148682591026224,30208,0,3934.315789473684,0,2,25,1
benign,101710,19,8230,9314893824,352,135168,1536,9216,0,0,0,0,0,0,0,1,0,1,2,14,6.221461713104648,0.0,3.321393835447494,32256,0,4015.157894736842,0,2,25,1
benign,95317,19,8230,7544963072,352,131072,1536,9216,0,0,0,0,0,0,0,1,0,1,2,14,6.289932419259555,0.0,3.2667256776061855,30208,0,3799.5789473684213,0,2,22,9
benign,99826,19,8230,11418009600,352,393216,1536,7168,0,0,0,0,0,0,0,1,0,1,2,14,6.017694389221508,0.0,3.401336234192029,32256,0,3907.3684210526317,0,2,25,11
benign,92756,19,8230,14663811072,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.851990231729288,0.0,3.1815442921393213,30208,0,3664.842105263158,0,2,22,9
benign,110427,19,8230,9321250816,352,139264,1536,14336,0,0,0,0,0,0,0,1,0,1,2,14,6.241634204595978,0.0,3.360284280576555,32768,0,4365.473684210527,0,2,26,1
benign,501760,7,34,5368709120,49504,520192,1024,379392,0,0,0,0,0,0,0,0,0,0,0,3,6.8118154153634345,0.10191042566270775,4.76854265073297,379392,512,71533.71428571429,0,20,88,0
benign,77824,5,8462,268435456,0,81920,4096,49152,1,0,0,0,0,0,0,1,0,1,4,1,6.539773576280938,1.1770025697946649,3.7267192967304212,49152,4096,14745.6,1,1,64,1
benign,31744,6,34,5368709120,49504,49152,1024,17920,0,0,0,0,0,0,0,1,0,0,1,2,5.976553386819713,1.418188068513427,3.323744721631325,17920,512,5120.0,0,9,105,0
benign,436544,4,259,4194304,32768,462848,1024,249344,1,0,0,0,0,0,0,1,0,1,5,1,6.377397733328674,3.812783842008516,5.106188101699745,249344,7168,106112.0,1,15,506,9
benign,65344,5,258,4194304,33088,69632,1024,8192,1,0,0,0,0,0,0,1,0,1,5,1,5.955841141090712,3.6651558381918066,4.512562756396942,34304,512,10649.6,1,7,71,0
benign,69952,6,34,5368709120,33088,81920,1024,9728,1,0,0,0,0,0,0,0,0,1,2,2,5.823460711004345,2.6494189973617193,3.8310317826874614,34304,1024,9642.666666666666,1,7,69,0
benign,24073256,5,271,4194304,34112,397312,1024,26112,0,0,0,0,0,0,0,1,0,1,2,2,6.40243296676441,0.0,3.85772963992612,40448,0,14643.2,1,7,164,0
benign,100757,19,8230,12347899904,352,131072,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.06387023261483,0.0,3.2828879314483834,32256,0,3961.2631578947367,0,2,25,1
benign,100966,19,8230,15217197056,352,135168,1536,14848,0,0,0,0,0,0,0,1,0,1,2,14,6.08481219422237,0.0,3.272812352217283,30208,0,4096.0,0,2,22,10
benign,104910,19,8230,15765012480,352,131072,1536,9216,0,0,0,0,0,0,0,1,0,1,2,14,6.0706909259548345,0.0,3.431121829302584,30208,0,3934.315789473684,0,4,34,26
benign,110454,19,8230,12476678144,352,147456,1536,12288,0,0,0,0,0,0,0,1,0,1,2,14,6.092778984624629,0.0,3.2267919587806033,33280,0,4365.473684210527,0,2,26,1
benign,110454,19,8230,8107589632,352,147456,1536,12288,0,0,0,0,0,0,0,1,0,1,2,14,6.135057653472566,0.0,3.23383142814038,33280,0,4365.473684210527,0,2,26,1
benign,110966,19,8230,13563592704,352,151552,1536,12800,0,0,0,0,0,0,0,1,0,1,2,14,6.101325231636948,0.0,3.2386320550706422,33280,0,4392.421052631579,0,2,26,1
benign,111996,19,8230,13847625728,352,151552,1536,13824,0,0,0,0,0,0,0,1,0,1,2,14,6.1702079479787235,0.0,3.238942650098623,33280,0,4446.315789473684,0,2,26,1
benign,112502,19,8230,13485735936,352,151552,1536,14336,0,0,0,0,0,0,0,1,0,1,2,14,6.127441442184015,0.0,3.2540349830106767,33280,0,4473.263157894737,0,2,26,1
benign,103323,19,8230,7755792384,352,126976,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.081054123531468,0.0,3.35044016981338,30208,0,3880.4210526315787,0,4,34,25
benign,91096,6,258,4194304,33088,225280,1024,39424,1,0,0,0,0,0,0,0,0,1,5,2,6.622301207587307,1.6785752093557131,4.2659900938883855,39424,512,11690.666666666666,1,17,145,0
benign,67072,6,8450,1595932672,16704,94208,1024,30208,1,0,0,0,0,0,0,0,0,0,2,2,6.518882521037605,0.08153941234324169,4.236634065986878,30208,512,11008.0,1,19,73,5
benign,52736,6,34,5368709120,49504,73728,1024,29696,0,0,0,0,0,0,0,0,0,0,0,2,5.880631898464381,1.8103092747148748,3.806439610234476,29696,512,8618.666666666666,1,28,156,0
benign,113494,19,8230,11655053312,352,139264,1536,18432,0,0,0,0,0,0,0,1,0,1,2,14,6.224743936541357,0.0,3.4076562397799566,30208,0,4419.368421052632,0,4,34,26
benign,762880,6,8226,6442450944,352,823296,1024,579072,1,0,0,0,0,0,0,1,0,0,4,2,6.55446732633908,2.6146139887048037,5.123888604015335,579072,512,126976.0,1,5,214,207
benign,3013132,21,8230,13742374912,352,2465792,1536,1508864,1,0,0,0,0,0,0,1,0,1,4,14,6.479532602382091,0.0,4.308448920303531,1508864,0,114249.14285714286,0,12,362,842
benign,654848,6,8226,6442450944,352,741376,1024,499200,1,0,0,0,0,0,0,1,0,0,4,2,6.504735030060528,2.5843026832757956,4.925890469444774,499200,1536,108970.66666666667,1,4,104,37
benign,117144,6,258,4194304,33088,110592,1024,55808,1,0,0,0,0,0,0,0,0,1,5,2,6.589845765835545,1.8860932626563525,4.43141720621145,55808,512,16042.666666666666,1,11,119,0
benign,31496,5,258,4194304,37184,24576,1024,4096,1,0,0,0,0,0,0,1,0,1,4,1,6.141188775833923,2.6129205904599524,4.301195174750495,4096,512,2457.6,1,17,41,0
benign,111990,19,8230,13899923456,352,151552,1536,13824,0,0,0,0,0,0,0,1,0,1,2,14,6.181715728347196,0.0,3.250764915691363,33280,0,4446.315789473684,0,2,26,1
benign,229376,6,258,4194304,49472,245760,1024,122368,1,0,0,0,0,0,0,0,0,0,2,2,7.064561796565411,0.22482003450968063,4.615058987033169,122368,512,38058.666666666664,0,40,208,0
benign,711680,6,258,4194304,49472,737280,1024,649216,1,0,0,0,0,0,0,1,0,0,3,2,6.725394710008618,2.8876860110945755,5.059245400973026,649216,512,118442.66666666667,1,63,347,0
benign,340992,6,258,4194304,49472,360448,1024,224768,1,0,0,0,0,0,0,0,0,0,4,2,7.0535447793928,0.5925697464889879,5.014857506273384,224768,512,56661.333333333336,0,47,280,0
benign,3090528,5,258,4194304,33088,3629056,1024,2099200,1,0,0,0,0,1,0,1,0,1,9,1,6.821193493241556,4.029108916781112,5.826759587288592,2099200,28160,615628.8,1,9,208,2
benign,125012,19,8230,12756320256,352,155648,1536,32256,0,0,0,0,0,0,0,1,0,1,2,14,6.031961593825224,0.0,3.410348121724845,32256,0,5254.736842105263,0,2,23,15
benign,1414128,6,258,4194304,33088,1417216,1024,874496,1,0,0,0,0,0,0,1,0,1,6,2,6.704566890973806,0.17111877980301646,3.994372644012157,874496,512,232192.0,1,14,286,0
benign,72664,6,258,4194304,33088,69632,1024,10240,1,0,0,0,0,0,0,0,0,1,4,2,6.092961846082859,1.7753622335606059,4.144755274453512,29696,512,8618.666666666666,1,12,76,0
benign,193024,5,8450,268435456,16704,200704,1024,125952,1,0,0,0,0,0,0,1,0,0,3,1,6.677671945321429,3.863022495934509,5.573182163561534,125952,1024,38400.0,0,42,203,4
benign,50176,6,34,5368709120,49504,69632,1024,33280,1,0,0,0,0,0,0,0,0,0,2,2,6.043513727609863,0.37870349348767507,3.273472057964087,33280,512,8192.0,0,8,127,0
benign,115165,19,8230,12061900800,352,143360,1536,9728,0,0,0,0,0,0,0,1,0,1,2,14,6.025196880152417,0.0,3.2759917331290507,35840,0,4608.0,0,2,26,1
benign,32456,15,8238,8212250624,352,69632,1024,7168,0,0,0,0,0,0,0,0,0,1,1,8,5.925325511893988,0.0,2.101444276467857,7168,0,1262.9333333333334,0,6,57,2
benign,94733,19,8230,12546932736,352,126976,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.0288803564989255,0.0,3.303153532975639,30208,0,3745.684210526316,0,2,24,12
benign,8361720,21,38,5368709120,352,5697536,1536,3826688,1,1,0,0,0,0,0,1,0,1,5,15,6.2418997610546425,0.0,4.086018349607881,3826688,0,268548.1904761905,1,24,3276,2
benign,104164,19,8230,12804882432,352,135168,1536,11776,0,0,0,0,0,0,0,1,0,1,2,14,6.25655647681428,0.0,3.30670289896379,31744,0,4122.9473684210525,0,2,25,1
benign,98623,19,8230,13374193664,352,131072,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.027922716196236,0.0,3.3715010085424097,32256,0,3880.4210526315787,0,2,24,11
benign,104021,19,8230,13254524928,352,131072,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.205262817426189,0.0,3.295789070129915,32768,0,4069.0526315789475,0,2,26,1
benign,101648,19,8230,13763870720,352,131072,1536,7680,0,0,0,0,0,0,0,1,0,1,2,14,5.922681878145877,0.0,3.265925897547911,32256,0,3961.2631578947367,0,2,25,1
benign,96311,19,8230,13743554560,352,126976,1536,7680,0,0,0,0,0,0,0,1,0,1,2,14,6.194010567803027,0.0,3.236204447362129,30720,0,3772.6315789473683,0,2,23,1
benign,88912,5,258,4194304,33088,81920,1024,40448,1,0,0,0,0,0,0,0,0,1,5,1,6.714019187610654,2.1400971611065995,4.486651705632949,40448,512,14028.8,1,11,143,0
benign,91928,19,8230,15227748352,352,126976,1536,5632,0,0,0,0,0,0,0,1,0,1,2,14,5.980628658707194,0.0,3.2279298293277323,30208,0,3610.9473684210525,0,2,23,9
benign,91928,19,8230,14973796352,352,126976,1536,5632,0,0,0,0,0,0,0,1,0,1,2,14,6.039778380570165,0.0,3.234322644710863,30208,0,3610.9473684210525,0,2,23,9
benign,91929,19,8230,14381809664,352,126976,1536,5632,0,0,0,0,0,0,0,1,0,1,2,14,6.037094474383688,0.0,3.233462977143167,30208,0,3610.9473684210525,0,2,23,9
benign,91908,19,8230,16088891392,352,126976,1536,5632,0,0,0,0,0,0,0,1,0,1,2,14,5.980607316417379,0.0,3.2247117367181994,30208,0,3610.9473684210525,0,2,23,9
benign,92441,19,8230,15129378816,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.866851687636079,0.0,3.2198466034867135,30208,0,3637.8947368421054,0,2,23,9
benign,92441,19,8230,14594015232,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.86239765961449,0.0,3.2229159441721063,30208,0,3637.8947368421054,0,2,23,9
benign,92442,19,8230,15120465920,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.862847086061546,0.0,3.2239909791989056,30208,0,3637.8947368421054,0,2,23,9
benign,92420,19,8230,9539813376,352,126976,1536,6144,0,0,0,0,0,0,0,1,0,1,2,14,5.861564920944988,0.0,3.2151470969762523,30208,0,3637.8947368421054,0,2,23,9
benign,93646,19,8230,13050576896,352,126976,1536,7168,0,0,0,0,0,0,0,1,0,1,2,14,5.944706006180286,0.0,3.245551690261234,30208,0,3691.7894736842104,0,2,24,9
benign,93646,19,8230,14305722368,352,126976,1536,7168,0,0,0,0,0,0,0,1,0,1,2,14,5.941545651477734,0.0,3.2456324607499027,30208,0,3691.7894736842104,0,2,24,9
benign,97024,19,8230,12454330368,352,126976,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.235215227529155,0.0,3.313805368104157,31232,0,3826.5263157894738,0,2,25,9
benign,93127,19,8230,9881387008,352,126976,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.018245885519641,0.0,3.244006667316937,30208,0,3664.842105263158,0,2,24,9
benign,93127,19,8230,10945822720,352,126976,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.075996883351813,0.0,3.2435028642165395,30208,0,3664.842105263158,0,2,24,9
benign,94663,19,8230,10309271552,352,126976,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.049948931880176,0.0,3.2434011022006204,30208,0,3745.684210526316,0,2,24,9
benign,93128,19,8230,9638576128,352,126976,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.054204749352134,0.0,3.246368219337859,30208,0,3664.842105263158,0,2,24,9
benign,93107,19,8230,13075546112,352,126976,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.024780312491244,0.0,3.244227446037997,30208,0,3664.842105263158,0,2,24,9
benign,20352,7,34,5368709120,49632,32768,1024,3072,0,0,0,0,0,0,0,0,0,1,1,3,5.276324921234862,0.0,2.307560304858947,3584,0,1462.857142857143,1,11,36,0
benign,645632,6,8450,268435456,16704,667648,1024,549376,1,0,0,0,0,0,0,1,0,0,4,2,6.778740753400236,1.6941380797390144,4.584062387906751,549376,512,107434.66666666667,0,36,230,2
benign,30536,5,258,4194304,33088,28672,1024,5120,1,0,0,0,0,0,0,0,0,1,4,1,6.106669986658062,0.3234458810293397,4.028848576937084,5120,512,2355.2,0,7,46,0
benign,81920,5,8462,268435456,0,86016,4096,49152,1,0,0,0,0,0,0,1,0,1,4,1,6.583495753851095,1.2814782097478263,3.715287556158267,49152,4096,15564.8,1,1,59,1
benign,93941,19,8230,15219163136,352,126976,1536,7168,0,0,0,0,0,0,0,1,0,1,2,14,6.037034613989272,0.0,3.2062923971765858,30208,0,3691.7894736842104,0,2,23,1
benign,34248,5,8450,268435456,16704,36864,1024,8192,1,0,0,0,0,0,0,0,0,1,3,1,5.848884577069149,0.8569037931162968,3.9277667352262084,11776,512,4710.4,1,16,36,2
benign,104420,19,8230,12163088384,352,131072,1536,9216,0,0,0,0,0,0,0,1,0,1,2,14,6.033560233304754,0.0,3.35719531342025,30208,0,3934.315789473684,0,4,35,26
benign,127359,19,8230,14137163776,352,159744,1536,33792,0,0,0,0,0,0,0,1,0,1,2,14,6.1839474605467695,0.0,3.4053032629231184,33792,0,5362.526315789473,0,2,27,15
benign,109976,19,8230,9278914560,352,135168,1536,14848,0,0,0,0,0,0,0,1,0,1,2,14,6.250543638605992,0.0,3.40307798145912,30208,0,4230.736842105263,0,4,34,26
benign,178176,7,8226,6442450944,352,200704,1024,139776,1,0,0,0,0,0,0,1,0,0,2,3,6.236215338488777,0.08153941234324169,3.9521338550099583,139776,512,25307.428571428572,1,9,148,4
benign,147519,19,8230,9624813568,352,163840,1536,31744,0,0,0,0,0,0,0,1,0,1,2,14,6.138908428236977,0.0,3.620607666222855,35840,0,5928.421052631579,0,4,39,28
benign,2309632,9,302,4194304,0,2539520,1536,1806336,1,0,0,0,0,0,0,1,0,1,7,4,6.696318278652438,0.0,4.394120536326915,1803264,512,256455.11111111112,1,13,557,76
