label,number_of_sections,entry_point,dll_characteristics,Check_for_Debugger,manipulate_user_auth,can_download_execute_components,C2_indicator,ConventionEngine_indicator,contain_crypto_address,suspicious_imphash,is_packed,ransomware_command_indicator,suspicious_technique_indicator,can_access_network_share,contain_tor_link,ransomware_string_indicator,use_security_base_api,manipulates_system_shell,cmd_powershell_usage_indicator,suspicious_entropy_and_indicator,use_win_base_api,files_directories_manipulation,retrieves_account_information,using_encryption_library,use_http_services,supports_windows_networking,can_create_process_and_threads,can_manipulate_windows_registry,can_send_receive_data,can_manipulate_windows_services,performs_gui_actions,yaraify_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,chi2_max,chi2_min,chi2_mean,chi2_global,imported_dll_count,imported_function_count,exported_function_count
benign,5,687984,49472,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,24,1,6.703361443338571,4.46945541484347,5.463956503327369,26624,2893824,822681.6,57972,2893344,837315.2,152492820.71974528,221009.90350877232,34607415.840734124,149350008.37217408,16,537,0
benign,7,762192,49504,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,23,3,6.455993278948829,3.0614325938005384,4.785418120326459,1024,979456,304493.71428571426,640,979324,315732.8571428572,92344850.94295312,38504.24999999996,16630528.405924937,75917105.7349747,16,548,0
benign,6,790832,49504,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,24,2,6.472304903665357,2.955387462819686,4.914986453171974,6144,1013760,367104.0,5964,1013708,380093.6666666667,93502713.58150692,39545.66666666664,20928113.023956027,87438865.9966031,16,539,0
benign,5,401923,33088,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,22,1,6.58634736068704,4.76978646840604,5.624949410971997,3072,560128,147353.6,2664,560096,148071.2,6377615.17175572,42694.16666666674,2058036.1182239235,6807501.964906327,9,186,0
benign,19,4096,32768,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,13,14,6.057819675076601,0.0,3.59451069458267,0,57344,6709.894736842105,53,72800,10242.21052631579,1037712.285714286,0.0,164488.25507543367,3608706.422347184,4,95,0
benign,7,95984,16736,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,8,3,6.2424452029914885,0.9315113354137082,4.029185081191209,1024,299008,69632.0,552,298838,69854.85714285714,7804009.577319593,29635.33333333334,1807591.3720625772,8098672.990566045,42,274,4
benign,6,11820,33088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,13,2,6.368894005506493,1.8731073947219024,4.309975873707838,512,172032,32085.33333333333,320,171784,32108.0,9698352.476190483,21764.66666666689,1701109.9386645982,8896750.807706721,13,82,0
benign,6,2534153,33088,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,24,2,6.661023566012177,2.02797578099017,4.094142737762415,512,2725888,714666.6666666666,340,2725668,718656.3333333334,63184779.86206897,64735.0,19136750.14168917,61821460.806107566,14,476,0
benign,3,27026,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.608472530452727,0.0815394123432416,2.7168264932734085,512,18944,6997.333333333333,12,18840,6630.666666666667,362554.48648648657,128522.0,229996.71771771755,594909.0238095252,1,1,0
benign,3,96806,34112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,5.769462261172128,0.1019104256627077,2.776109907104496,512,89088,30378.666666666668,12,88660,29904.0,1866736.1896551703,128015.0,731346.952107279,2094073.5642458128,1,1,0
benign,5,41728,16704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,1,6.391584467991816,1.9366986683259029,4.474414329899948,1024,46592,11161.6,1152,46474,11148.0,470464.0769230773,20511.3333333332,184688.1772893772,745988.099099099,18,90,2
benign,5,33424,49472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,6,1,6.629331589843366,2.9689814706243656,4.782860752351196,512,36352,8806.4,1360,36088,8859.6,370480.8309859157,8821.25,139131.60667337346,590973.4204545463,16,89,0
benign,6,56624,16704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,7,2,6.344194832093174,0.1144633812591388,3.8605059566445328,512,62976,12800.0,16,62628,12700.0,583372.4390243907,33123.85714285719,180934.5271389857,843518.7236842139,23,170,2
benign,6,114816,16704,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,13,2,6.58009601519523,0.3419210594223054,4.356220292287376,512,124928,24320.0,28,124491,24239.166666666668,989080.081967212,34455.461538461546,247794.4961398345,1242355.979094076,48,217,19
benign,11,5104,33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,6,4,6.2837896196540335,0.0,2.686854042042822,0,28160,3816.727272727273,16,28144,3819.272727272728,239387.39999999976,0.0,111916.7858585858,905441.3150287746,3,59,0
benign,6,4912,49504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,5.51004506407356,0.374797243487675,2.672785373419777,512,4096,1877.3333333333333,36,3902,1839.6666666666667,249548.625,51309.0,134232.4999999999,462087.4309496785,12,38,0
benign,3,630994,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5.966619896235947,0.1019104256627077,3.43990727882856,512,623104,208384.0,12,622816,208105.3333333333,10324460.842235,72086.666666667,3508187.502967223,10345279.039250504,1,1,0
benign,11,5104,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5,4,6.256547988459388,0.0,2.808149893305706,0,32256,4468.363636363636,16,32080,4472.0,283376.6825396826,0.0,116751.1386391386,964340.6662637396,4,84,0
benign,2,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4.0965214588624415,1.030200730966368,2.563361094914405,512,1211904,606208.0,112,1211436,605774.0,49084716.86776513,102628.0,24593672.433882564,48440059.73682532,0,0,0
benign,2,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.286264680773513,1.448309336320123,4.367287008546818,512,121344,60928.0,188,120860,60524.0,489674.7637130801,90809.0,290241.88185654004,493623.7579257375,0,0,0
benign,6,11808,49504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,7,2,6.127691588919984,0.3014068073116089,2.9851670923059666,512,9728,3413.333333333333,32,9376,3315.333333333333,326897.6000000001,52792.0,164583.30285087723,609454.2531175385,7,75,0
benign,9,4096,32768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4.930692931657266,0.0,2.011686057506457,0,2048,796.4444444444445,53,1896,579.6666666666666,131553.5,0.0,75333.51851851853,668182.5811785597,2,16,0
benign,10,4096,32768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6.07525315761005,0.0,2.881861617624046,0,18432,3225.6,53,18360,3599.7,193044.3888888885,0.0,104844.60343434331,642865.482780215,3,69,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854162.971575348,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854285.355509641,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854270.1935436253,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854287.0713152532,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853735.162404908,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853977.0233862065,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853767.817185064,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853963.468484586,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853808.490990577,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853549.0264807844,2,86,0
benign,6,13768,352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,9,2,6.084880018093998,3.316402023668632,4.316988554460485,512,17408,6314.666666666667,312,16964,6264.5,1517207.2352941176,28515.0,332541.309215686,1283716.0238618522,10,67,4
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853825.3457548325,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854016.31125559,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853957.8167910075,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854021.325725088,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853976.240273334,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854017.4066952544,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853973.0390634376,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853972.7463274293,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854002.078321973,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853664.7095462452,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853994.7881166013,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854130.3477759643,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853739.9309050688,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853810.5392517569,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853994.1176443447,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854051.7502881968,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853576.4894103531,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854125.6635678653,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853969.497902047,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854126.7307362424,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1853965.9378544623,2,86,0
benign,6,17020,33088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,2,6.386572043518907,1.9811418097399105,4.31040888348905,1024,61440,17834.666666666668,852,60961,19549.5,774950.0999999996,119145.0,464803.2623494802,1854149.5190308872,2,86,0
benign,6,197349,33088,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,21,2,6.748278735648908,0.7592494141059085,4.716147294781645,512,314368,92501.33333333331,56,313918,92738.66666666669,2176214.361111111,65253.125,1007305.6300766025,98856.52930920162,8,237,0
benign,7,8064,33120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,11,3,6.509285682297083,2.0103322756393145,4.6849184250007445,512,112128,36790.857142857145,348,117800,52983.71428571428,2380585.7100000004,30779.75,732068.2988543548,3322109.499674808,2,92,0
benign,11,4608,352,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,18,5,6.422355677460762,0.0,4.11468168936181,0,2391040,530059.6363636364,16,2390800,533633.0909090909,172091280.86217484,0.0,25135398.23287827,187780004.26165733,8,314,1736
benign,6,7956,33120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,5.9620577072035,0.4083596038698863,3.0132261409936287,512,8704,3328.0,44,8572,3381.0,443101.0666666669,90453.0,181196.27581699356,913275.4878048776,12,88,0
benign,7,8024,33120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,11,3,6.512588171674704,2.02463767689814,4.6518874385330005,512,102912,35181.71428571428,348,117800,51308.0,2398716.242424232,30932.0,739738.7061726124,3420127.953360682,3,94,0
benign,6,13592,33120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,2,5.935659339805153,2.346130198187125,4.2122757284402,1024,27136,9557.333333333334,1264,26992,9735.333333333334,2374305.924528301,22608.000000000047,553142.6102557563,2787168.1491228133,11,88,0
benign,5,694906,33088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,11,1,6.653580219335736,2.826768410533937,4.993601156022727,1024,1065472,298905.6,640,1065403,300718.2,11479118.227915194,56860.0,5197183.004591699,15649165.276617616,8,139,0
benign,15,4896,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,11,8,6.285297106068382,0.0,2.8630917044268345,0,856576,78882.13333333333,16,856232,79249.13333333333,8053637.160789006,0.0,1014079.567839668,12132836.19843174,26,1548,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.149253060711007,0.0,2.148038701457922,0,19968,2355.2,16,19872,2054.133333333333,239574.0999999998,0.0,117199.60410256404,969850.652252252,5,94,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.043395683080287,0.0,2.265045323013361,0,25600,2969.6,16,25312,2691.8,295760.6999999999,0.0,115923.95549857542,977956.6245004826,5,123,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.164472258168426,0.0,2.240370381842938,0,19968,2423.4666666666667,16,19904,2150.133333333333,229043.4166666653,0.0,112932.95034188018,905008.155302423,5,112,2
benign,7,4968,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5.981401860044823,0.0815394123432416,2.3319685809884945,512,3584,1389.7142857142858,16,3395,1067.0,240654.1666666677,41779.57142857145,116571.67687074844,734157.7142857139,3,26,0
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.433253977222368,0.0,2.6211913282152355,0,491520,41881.6,16,491504,41817.4,3952190.0052910014,0.0,572384.2805923546,4477943.674482966,5,203,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,5.87365128791845,0.0,2.27050861721604,0,10752,2150.4,16,10400,1868.0,243699.7999999999,0.0,113319.85333333325,979881.1662296808,5,162,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.0218278167873045,0.0,2.02785586244204,0,6144,1194.6666666666667,16,6104,905.8666666666668,167633.25,0.0,98266.08333333342,763410.1440570119,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.023951460100868,0.0,2.0062723449050544,0,6144,1194.6666666666667,16,6104,902.2,169909.75,0.0,98959.6111111112,768243.3250190888,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.022093126290011,0.0,1.9945655959499775,0,6144,1160.5333333333333,16,6104,893.1333333333333,164977.33333333448,0.0,95003.30555555566,719520.6685640368,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.024323982439469,0.0,1.9862254252585556,0,6144,1194.6666666666667,16,6104,900.6,174202.0,0.0,99869.80000000008,774079.2812420466,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5.7546872147586745,0.0,2.010449304239441,0,6656,1194.6666666666667,16,6168,905.8,152578.50000000105,0.0,96170.46495726504,764074.1216594547,6,50,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.025122079286535,0.0,2.0183258752265263,0,6144,1194.6666666666667,16,6104,902.8,169858.5,0.0,98764.6611111112,766639.073555613,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.024249616621216,0.0,2.007863552965615,0,6144,1194.6666666666667,16,6104,902.2,169090.25,0.0,98953.9222222223,767362.9300076364,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.038272124403983,0.0,2.636458247183186,0,174592,15223.466666666667,16,174184,14947.933333333332,1865634.0293255127,0.0,273170.7102508862,2976120.2667284072,9,519,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.173504482701557,0.0,2.482159102926172,0,54272,6246.4,16,54080,5957.2,476589.2735849059,0.0,151718.79904707466,1324920.439370198,5,345,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.024738688971071,0.0,1.9963606408896284,0,6144,1194.6666666666667,16,6104,901.0,171570.75,0.0,99521.53333333344,771706.606261135,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6.02314903805132,0.0,2.0225380209629398,0,6144,1194.6666666666667,16,6104,904.7333333333332,167554.5,0.0,98573.6000000001,765991.4991091888,6,49,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,6,8,6.049757774060014,0.0,2.605856350757888,0,194560,16281.6,16,194520,16302.4,1953373.900000002,0.0,246725.1542857144,2703953.4573672265,9,349,2
benign,15,4896,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,9,8,6.305368674487352,0.0,2.870617595385398,0,1251840,97280.0,16,1251568,97102.33333333331,9987509.294478528,0.0,1083565.048914987,12632847.03477122,5,324,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,5.993621542760987,0.0,2.4895355728699022,0,50688,5461.333333333333,16,50608,5184.6,582638.737373738,0.0,156656.93453079826,1477419.4457205145,6,210,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,5.991781339386163,0.0,2.13917975805685,0,10752,1774.9333333333334,16,10432,1474.6666666666667,243710.91666666523,0.0,110554.17920634912,935536.2439705,6,112,2
benign,15,4896,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,8,6.154767253730443,0.0,2.2030474885150024,0,41984,3993.6,16,41696,3678.933333333333,388836.036585366,0.0,126737.40878823068,1019343.5719734124,6,133,2
benign,14,4896,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,7,6.050142487637632,0.0,2.94801146862172,0,714752,89344.0,16,714744,89151.35714285714,26328785.759661824,0.0,3145539.6376069686,29951211.970867965,8,225,69
